side,entry_minute,entry_improve_cents,ttl_minutes,tp_cents,stop_minute,stop_exit_ttl_minutes,stop_exit_improve_cents,max_entry_spread_cents,max_stop_spread_cents,fallback,attempts,fills,fill_rate,exits,exit_rate_given_fill,mean_entry_px_filled,mean_fill_minute,win_rate_given_fill,mean_settle_pnl_cents_per_fill,mean_pnl_cents_per_attempt,mean_pnl_cents_per_fill,ev_cents_per_hour_per_contract
NO,10,2,1,1,12,1,0,40,20,taker_exit,585,359,0.6136752136752137,353,0.9832869080779945,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.9316239316239314,-6.406685236768802,-15.726495726495726
NO,10,1,2,3,11,1,0,20,20,taker_exit,561,383,0.6827094474153298,381,0.9947780678851175,41.86161879895561,10.12532637075718,0.39425587467362927,-2.436031331592689,-3.9322638146167557,-5.759791122715405,-15.729055258467023
NO,10,0,2,0,12,1,1,30,30,taker_exit,577,354,0.6135181975736569,353,0.9971751412429378,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-3.932409012131716,-6.409604519774011,-15.729636048526864
NO,10,1,2,0,12,1,1,20,40,taker_exit,561,383,0.6827094474153298,383,1.0,41.86161879895561,10.12532637075718,0.39425587467362927,-2.436031331592689,-3.9340463458110517,-5.762402088772846,-15.736185383244207
NO,10,1,2,0,12,1,1,20,30,taker_exit,561,383,0.6827094474153298,382,0.9973890339425587,41.86161879895561,10.12532637075718,0.39425587467362927,-2.436031331592689,-3.9340463458110517,-5.762402088772846,-15.736185383244207
NO,8,1,1,1,12,2,1,20,20,taker_exit,562,339,0.603202846975089,335,0.9882005899705014,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.9359430604982206,-6.525073746312684,-15.743772241992882
NO,8,1,1,2,12,2,2,20,30,taker_exit,562,339,0.603202846975089,338,0.9970501474926253,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.9395017793594307,-6.530973451327434,-15.758007117437723
NO,10,2,2,1,11,2,2,20,30,taker_exit,561,399,0.7112299465240641,399,1.0,43.418546365914786,10.107769423558898,0.41102756892230574,-2.3157894736842106,-3.942959001782531,-5.543859649122807,-15.771836007130124
NO,10,2,1,0,10,2,1,40,30,taker_exit,585,359,0.6136752136752137,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.943589743589744,-6.426183844011142,-15.774358974358975
NO,8,1,1,2,10,2,0,20,30,taker_exit,562,339,0.603202846975089,338,0.9970501474926253,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.9448398576512456,-6.539823008849558,-15.779359430604982
NO,10,0,1,3,13,1,0,40,20,taker_exit,585,300,0.5128205128205128,295,0.9833333333333333,40.68666666666667,10,0.38666666666666666,-2.02,-3.9452991452991455,-7.693333333333333,-15.781196581196582
NO,10,0,1,2,13,1,0,40,30,taker_exit,585,300,0.5128205128205128,298,0.9933333333333333,40.68666666666667,10,0.38666666666666666,-2.02,-3.947008547008547,-7.696666666666666,-15.788034188034189
NO,8,2,1,1,11,1,2,40,30,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.9491525423728815,-6.418732782369146,-15.796610169491526
NO,8,2,1,1,11,1,2,40,40,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.9491525423728815,-6.418732782369146,-15.796610169491526
NO,9,0,3,3,10,1,0,30,20,taker_exit,581,395,0.6798623063683304,389,0.9848101265822785,40.470886075949366,9.29873417721519,0.3822784810126582,-2.2430379746835443,-3.9500860585197937,-5.810126582278481,-15.800344234079175
NO,9,2,2,0,13,1,2,30,40,taker_exit,581,414,0.7125645438898451,409,0.9879227053140096,42.38164251207729,9.13768115942029,0.4082125603864734,-1.5603864734299517,-3.9535283993115318,-5.548309178743962,-15.814113597246127
NO,10,1,1,2,12,1,1,30,40,taker_exit,577,338,0.58578856152513,338,1.0,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.954939341421144,-6.7514792899408285,-15.819757365684575
NO,10,2,2,2,10,2,2,30,30,taker_exit,577,403,0.6984402079722704,403,1.0,43.42679900744417,10.109181141439207,0.40694789081885857,-2.732009925558313,-3.9566724436741767,-5.66501240694789,-15.826689774696707
NO,10,2,2,2,10,2,2,30,40,taker_exit,577,403,0.6984402079722704,403,1.0,43.42679900744417,10.109181141439207,0.40694789081885857,-2.732009925558313,-3.9566724436741767,-5.66501240694789,-15.826689774696707
NO,9,0,3,1,10,1,2,30,20,taker_exit,581,395,0.6798623063683304,389,0.9848101265822785,40.470886075949366,9.29873417721519,0.3822784810126582,-2.2430379746835443,-3.9569707401032703,-5.820253164556962,-15.827882960413081
NO,4,0,1,0,12,2,1,30,20,taker_exit,585,308,0.5264957264957265,304,0.987012987012987,46.12987012987013,4,0.44155844155844154,-1.974025974025974,-3.958974358974359,-7.51948051948052,-15.835897435897436
NO,10,0,2,2,10,2,1,40,30,taker_exit,585,354,0.6051282051282051,354,1.0,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-3.960683760683761,-6.545197740112994,-15.842735042735043
NO,10,1,2,3,11,1,1,20,30,taker_exit,561,383,0.6827094474153298,383,1.0,41.86161879895561,10.12532637075718,0.39425587467362927,-2.436031331592689,-3.9607843137254903,-5.801566579634465,-15.843137254901961
NO,10,0,1,0,12,2,1,30,30,taker_exit,577,300,0.5199306759098787,299,0.9966666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.9618717504332754,-7.62,-15.847487001733102
NO,8,2,1,2,11,1,2,40,30,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.9627118644067796,-6.440771349862259,-15.850847457627118
NO,8,2,1,2,11,1,2,40,40,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.9627118644067796,-6.440771349862259,-15.850847457627118
NO,9,2,2,1,10,1,0,30,20,taker_exit,581,414,0.7125645438898451,407,0.9830917874396136,42.38164251207729,9.13768115942029,0.4082125603864734,-1.5603864734299517,-3.963855421686747,-5.56280193236715,-15.855421686746988
NO,9,2,2,0,13,1,0,30,40,taker_exit,581,414,0.7125645438898451,409,0.9879227053140096,42.38164251207729,9.13768115942029,0.4082125603864734,-1.5603864734299517,-3.963855421686747,-5.56280193236715,-15.855421686746988
NO,10,2,1,0,13,2,1,20,20,taker_exit,561,356,0.6345811051693404,346,0.9719101123595506,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.964349376114082,-6.247191011235955,-15.857397504456328
NO,10,2,2,3,11,1,2,30,20,taker_exit,577,403,0.6984402079722704,398,0.9875930521091811,43.42679900744417,10.109181141439207,0.40694789081885857,-2.732009925558313,-3.967071057192374,-5.679900744416874,-15.868284228769497
NO,10,2,2,2,11,2,2,40,20,taker_exit,585,403,0.6888888888888889,398,0.9875930521091811,43.42679900744417,10.109181141439207,0.40694789081885857,-2.732009925558313,-3.9675213675213676,-5.759305210918114,-15.87008547008547
NO,8,0,2,0,12,2,2,40,40,taker_exit,590,364,0.6169491525423729,364,1.0,43.59065934065934,8.184065934065934,0.41483516483516486,-2.107142857142857,-3.9677966101694917,-6.431318681318682,-15.871186440677967
NO,8,2,1,1,12,1,0,40,30,taker_exit,590,363,0.6152542372881356,362,0.9972451790633609,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.971186440677966,-6.454545454545454,-15.884745762711864
NO,10,0,1,3,13,1,0,20,40,taker_exit,561,297,0.5294117647058824,295,0.9932659932659933,40.55892255892256,10,0.39057239057239057,-1.5016835016835017,-3.971479500891266,-7.501683501683502,-15.885918003565063
NO,10,0,2,1,11,1,1,40,20,taker_exit,585,354,0.6051282051282051,349,0.9858757062146892,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-3.9726495726495727,-6.564971751412429,-15.890598290598291
NO,10,2,2,0,12,1,2,20,20,taker_exit,561,399,0.7112299465240641,390,0.9774436090225563,43.418546365914786,10.107769423558898,0.41102756892230574,-2.3157894736842106,-3.9732620320855614,-5.586466165413534,-15.893048128342246
NO,10,0,3,3,11,1,1,20,20,taker_exit,561,382,0.6809269162210339,379,0.9921465968586387,39.27225130890052,10.306282722513089,0.3717277486910995,-2.099476439790576,-3.9768270944741535,-5.840314136125654,-15.907308377896614
NO,10,2,1,0,10,1,0,40,40,taker_exit,585,359,0.6136752136752137,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.977777777777778,-6.481894150417827,-15.911111111111111
NO,8,1,1,2,12,2,1,30,40,taker_exit,584,342,0.5856164383561644,342,1.0,45.207602339181285,8,0.4415204678362573,-1.0555555555555556,-3.9794520547945207,-6.795321637426901,-15.917808219178083
NO,9,2,2,3,10,2,1,40,30,taker_exit,589,415,0.7045840407470289,414,0.9975903614457832,42.42650602409638,9.139759036144579,0.4072289156626506,-1.7036144578313253,-3.9796264855687604,-5.648192771084338,-15.918505942275042
NO,9,1,2,0,13,1,0,30,30,taker_exit,581,399,0.6867469879518072,394,0.9874686716791979,41.89473684210526,9.157894736842104,0.40100250626566414,-1.794486215538847,-3.981067125645439,-5.796992481203008,-15.924268502581755
NO,10,2,1,0,13,2,0,20,40,taker_exit,561,356,0.6345811051693404,352,0.9887640449438202,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.982174688057041,-6.275280898876405,-15.928698752228163
NO,8,1,1,0,10,1,2,20,20,taker_exit,562,339,0.603202846975089,336,0.9911504424778761,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.987544483985765,-6.610619469026549,-15.95017793594306
NO,8,0,2,2,13,1,2,30,40,taker_exit,584,363,0.6215753424657534,362,0.9972451790633609,43.650137741046834,8.18457300275482,0.41597796143250687,-2.0523415977961434,-3.988013698630137,-6.415977961432507,-15.952054794520548
NO,8,1,2,1,13,1,2,30,20,taker_exit,584,398,0.6815068493150684,394,0.9899497487437185,44.91959798994975,8.140703517587939,0.4296482412060301,-1.9547738693467336,-3.988013698630137,-5.851758793969849,-15.952054794520548
NO,10,0,3,2,11,1,1,20,30,taker_exit,561,382,0.6809269162210339,381,0.9973821989528796,39.27225130890052,10.306282722513089,0.3717277486910995,-2.099476439790576,-3.9893048128342246,-5.858638743455497,-15.957219251336898
NO,10,2,1,3,12,1,0,20,30,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.9893048128342246,-6.286516853932584,-15.957219251336898
NO,9,0,2,2,12,1,1,20,20,taker_exit,562,363,0.6459074733096085,358,0.9862258953168044,40.523415977961434,9.173553719008265,0.3856749311294766,-1.955922865013774,-3.9893238434163703,-6.176308539944904,-15.957295373665481
NO,10,1,1,1,13,1,2,40,30,taker_exit,585,338,0.5777777777777777,336,0.9940828402366864,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.98974358974359,-6.905325443786983,-15.95897435897436
NO,10,2,1,3,12,1,1,40,30,taker_exit,585,359,0.6136752136752137,358,0.9972144846796658,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.98974358974359,-6.5013927576601676,-15.95897435897436
NO,10,0,2,1,10,2,1,20,40,taker_exit,561,350,0.6238859180035651,350,1.0,40.86857142857143,10.151428571428571,0.38571428571428573,-2.297142857142857,-3.9910873440285206,-6.397142857142857,-15.964349376114082
NO,8,0,2,0,12,2,1,20,40,taker_exit,562,356,0.6334519572953736,356,1.0,43.806179775280896,8.176966292134832,0.41853932584269665,-1.952247191011236,-3.991103202846975,-6.300561797752809,-15.9644128113879
NO,10,0,1,2,12,2,2,30,30,taker_exit,577,300,0.5199306759098787,299,0.9966666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.9913344887348354,-7.676666666666667,-15.965337954939342
NO,10,0,1,2,12,2,2,30,40,taker_exit,577,300,0.5199306759098787,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.9930675909878683,-7.68,-15.972270363951473
NO,8,0,2,0,11,2,1,20,20,taker_exit,562,356,0.6334519572953736,352,0.9887640449438202,43.806179775280896,8.176966292134832,0.41853932584269665,-1.952247191011236,-3.99644128113879,-6.308988764044944,-15.98576512455516
NO,10,0,2,3,10,2,0,40,40,taker_exit,585,354,0.6051282051282051,354,1.0,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-3.9965811965811966,-6.604519774011299,-15.986324786324786
NO,10,2,1,0,10,1,1,40,30,taker_exit,585,359,0.6136752136752137,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.9965811965811966,-6.512534818941504,-15.986324786324786
NO,8,2,1,1,11,2,2,40,30,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.9966101694915253,-6.4958677685950414,-15.986440677966101
NO,10,2,1,0,11,2,1,30,30,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.998266897746967,-6.426183844011142,-15.993067590987868
NO,9,1,2,0,13,1,0,30,20,taker_exit,581,399,0.6867469879518072,387,0.9699248120300752,41.89473684210526,9.157894736842104,0.40100250626566414,-1.794486215538847,-3.9982788296041307,-5.822055137844612,-15.993115318416523
NO,10,1,2,0,12,1,1,40,20,taker_exit,585,387,0.6615384615384615,377,0.9741602067183462,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-4.001709401709402,-6.0490956072351425,-16.006837606837607
NO,10,0,3,1,11,2,2,40,40,taker_exit,585,387,0.6615384615384615,387,1.0,39.28940568475452,10.310077519379846,0.3695090439276486,-2.338501291989664,-4.001709401709402,-6.0490956072351425,-16.006837606837607
NO,10,0,1,2,13,1,0,30,40,taker_exit,577,300,0.5199306759098787,298,0.9933333333333333,40.68666666666667,10,0.38666666666666666,-2.02,-4.001733102253033,-7.696666666666666,-16.006932409012133
NO,10,0,1,3,13,1,1,20,40,taker_exit,561,297,0.5294117647058824,295,0.9932659932659933,40.55892255892256,10,0.39057239057239057,-1.5016835016835017,-4.003565062388592,-7.562289562289562,-16.01426024955437
NO,10,1,3,3,11,2,2,40,30,taker_exit,585,414,0.7076923076923077,413,0.9975845410628019,40.690821256038646,10.248792270531402,0.38405797101449274,-2.285024154589372,-4.006837606837607,-5.661835748792271,-16.027350427350427
NO,8,2,1,2,12,1,0,30,30,taker_exit,584,362,0.6198630136986302,361,0.9972375690607734,45.95303867403315,8,0.45027624309392267,-0.925414364640884,-4.008561643835616,-6.466850828729282,-16.034246575342465
NO,10,2,1,0,10,1,1,20,30,taker_exit,561,356,0.6345811051693404,356,1.0,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-4.008912655971479,-6.317415730337078,-16.035650623885918
NO,8,1,1,0,10,1,2,40,40,taker_exit,590,343,0.5813559322033899,343,1.0,45.142857142857146,8,0.4402332361516035,-1.119533527696793,-4.010169491525423,-6.8979591836734695,-16.040677966101693
NO,10,0,1,3,13,1,0,40,40,taker_exit,585,300,0.5128205128205128,298,0.9933333333333333,40.68666666666667,10,0.38666666666666666,-2.02,-4.011965811965812,-7.823333333333333,-16.047863247863248
NO,10,2,2,2,11,2,1,20,20,taker_exit,561,399,0.7112299465240641,397,0.9949874686716792,43.418546365914786,10.107769423558898,0.41102756892230574,-2.3157894736842106,-4.0124777183600715,-5.641604010025063,-16.049910873440286
NO,4,1,1,0,10,2,2,20,20,taker_exit,562,344,0.6120996441281139,338,0.9825581395348837,47.85755813953488,4,0.46511627906976744,-1.3459302325581395,-4.01423487544484,-6.558139534883721,-16.05693950177936
NO,9,1,2,0,13,1,0,40,40,taker_exit,589,400,0.6791171477079796,396,0.99,41.94,9.16,0.4,-1.94,-4.01528013582343,-5.9125,-16.06112054329372
NO,10,0,3,3,10,1,1,20,30,taker_exit,561,382,0.6809269162210339,381,0.9973821989528796,39.27225130890052,10.306282722513089,0.3717277486910995,-2.099476439790576,-4.016042780748663,-5.897905759162303,-16.06417112299465
NO,9,2,2,0,12,1,0,20,30,taker_exit,562,406,0.7224199288256228,404,0.9950738916256158,42.43103448275862,9.133004926108374,0.41133004926108374,-1.2980295566502462,-4.01779359430605,-5.561576354679803,-16.0711743772242
NO,8,2,1,3,10,2,1,40,20,taker_exit,590,363,0.6152542372881356,360,0.9917355371900827,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-4.01864406779661,-6.53168044077135,-16.07457627118644
NO,8,0,3,0,13,2,0,40,30,taker_exit,590,398,0.6745762711864407,388,0.9748743718592965,42.35427135678392,8.339195979899497,0.39949748743718594,-2.4045226130653266,-4.01864406779661,-5.957286432160804,-16.07457627118644
NO,8,1,1,3,12,2,0,40,40,taker_exit,590,343,0.5813559322033899,343,1.0,45.142857142857146,8,0.4402332361516035,-1.119533527696793,-4.01864406779661,-6.912536443148688,-16.07457627118644
NO,10,0,2,2,11,2,0,40,30,taker_exit,585,354,0.6051282051282051,354,1.0,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-4.018803418803419,-6.641242937853107,-16.075213675213675
NO,9,0,3,2,10,1,2,20,40,taker_exit,562,389,0.6921708185053381,389,1.0,40.36246786632391,9.295629820051413,0.38303341902313626,-2.0591259640102826,-4.019572953736655,-5.80719794344473,-16.07829181494662
NO,9,0,3,1,10,2,2,30,20,taker_exit,581,395,0.6798623063683304,389,0.9848101265822785,40.470886075949366,9.29873417721519,0.3822784810126582,-2.2430379746835443,-4.02065404475043,-5.913924050632912,-16.08261617900172
NO,9,2,1,3,12,2,2,40,20,taker_exit,589,357,0.6061120543293718,351,0.9831932773109243,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-4.022071307300509,-6.635854341736695,-16.088285229202036
NO,9,1,2,1,13,1,1,20,30,taker_exit,562,393,0.699288256227758,393,1.0,41.79389312977099,9.15267175572519,0.4020356234096692,-1.5903307888040712,-4.023131672597865,-5.753180661577608,-16.09252669039146
NO,8,0,2,1,13,2,0,20,20,taker_exit,562,356,0.6334519572953736,354,0.9943820224719101,43.806179775280896,8.176966292134832,0.41853932584269665,-1.952247191011236,-4.02491103202847,-6.353932584269663,-16.09964412811388
NO,8,0,2,1,13,2,1,20,40,taker_exit,562,356,0.6334519572953736,356,1.0,43.806179775280896,8.176966292134832,0.41853932584269665,-1.952247191011236,-4.02491103202847,-6.353932584269663,-16.09964412811388
NO,8,0,2,1,13,2,1,20,30,taker_exit,562,356,0.6334519572953736,356,1.0,43.806179775280896,8.176966292134832,0.41853932584269665,-1.952247191011236,-4.02491103202847,-6.353932584269663,-16.09964412811388
NO,9,1,2,2,12,1,1,20,20,taker_exit,562,393,0.699288256227758,388,0.9872773536895675,41.79389312977099,9.15267175572519,0.4020356234096692,-1.5903307888040712,-4.026690391459074,-5.758269720101781,-16.106761565836297
NO,8,2,1,1,11,2,0,40,40,taker_exit,590,363,0.6152542372881356,363,1.0,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-4.027118644067796,-6.545454545454546,-16.108474576271185
NO,8,0,2,0,11,2,2,40,40,taker_exit,590,364,0.6169491525423729,364,1.0,43.59065934065934,8.184065934065934,0.41483516483516486,-2.107142857142857,-4.0288135593220336,-6.53021978021978,-16.115254237288134
NO,8,2,1,3,10,2,0,40,20,taker_exit,590,363,0.6152542372881356,360,0.9917355371900827,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-4.0288135593220336,-6.548209366391185,-16.115254237288134
NO,9,0,3,2,10,1,2,30,30,taker_exit,581,395,0.6798623063683304,394,0.9974683544303797,40.470886075949366,9.29873417721519,0.3822784810126582,-2.2430379746835443,-4.032702237521515,-5.931645569620253,-16.13080895008606
NO,10,2,1,0,11,1,0,30,40,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-4.032928942807626,-6.481894150417827,-16.131715771230503
NO,10,2,1,0,11,1,0,30,30,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-4.032928942807626,-6.481894150417827,-16.131715771230503
NO,9,0,2,0,10,1,2,20,20,taker_exit,562,363,0.6459074733096085,358,0.9862258953168044,40.523415977961434,9.173553719008265,0.3856749311294766,-1.955922865013774,-4.0355871886121,-6.24793388429752,-16.1423487544484
